time,Cache:adminBytes,Cache:avgBatchCACHEMODE,Cache:avgBatchCRITICAL,Cache:avgBatchDAEMON,Cache:avgBatchEVICTORTHREAD,Cache:avgBatchMANUAL,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:nBINsEvictedCACHEMODE,Cache:nBINsEvictedCRITICAL,Cache:nBINsEvictedDAEMON,Cache:nBINsEvictedEVICTORTHREAD,Cache:nBINsEvictedMANUAL,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsStripped,Cache:nBatchesCACHEMODE,Cache:nBatchesCRITICAL,Cache:nBatchesDAEMON,Cache:nBatchesEVICTORTHREAD,Cache:nBatchesMANUAL,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nEvictPasses,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesScanned,Cache:nNodesSelected,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsEvictedCACHEMODE,Cache:nUpperINsEvictedCRITICAL,Cache:nUpperINsEvictedDAEMON,Cache:nUpperINsEvictedEVICTORTHREAD,Cache:nUpperINsEvictedMANUAL,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:requiredEvictBytes,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:cleanerBackLog,Cleaning:fileDeletionBacklog,Cleaning:lnSizeCorrectionFactor,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerProbeRuns,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nToBeCleanedLNsProcessed,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Concurrent GC.count,Jvm:G1 Concurrent GC.time,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2024-02-12T14:19:11Z,161,0,0,0,0,0,13363148,1467,10217259,0,0,0,0,0,0,12465,0,0,0,0,0,0,0,549,13,0,231,1,7,6917,0,0,0,0,0, ,0,0,0,0,0,0,12459,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,57,202388152,14,0,0,0,0,0,0,0,0,0,0,0,0,2,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,12237,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12T14:20:11Z,161,0,0,0,0,0,13380548,1467,10234659,0,0,0,0,0,0,11126,0,0,0,0,0,0,0,550,13,0,230,1,7,6029,0,0,0,0,0, ,0,0,0,0,0,0,11122,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,42,743671384,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,10903,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12T14:21:11Z,161,0,0,0,0,0,13381308,1467,10235419,0,0,0,0,0,0,10568,0,0,0,0,0,0,0,550,13,0,229,1,7,5731,0,0,0,0,0, ,0,0,0,0,0,0,10563,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,44,704926896,12,0,0,0,0,0,0,0,0,0,0,2,0,1,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,10417,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12T14:22:11Z,161,0,0,0,0,0,13405348,1467,10259459,0,0,0,0,0,0,12805,0,0,0,0,0,0,0,550,13,0,228,1,7,6865,0,0,0,0,0, ,0,0,0,0,0,0,12804,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,112,643170024,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12672,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12T14:23:11Z,161,0,0,0,0,0,13423620,1467,10277731,0,0,0,0,0,0,12474,0,0,0,0,0,0,0,551,13,0,228,1,7,6871,0,0,0,0,0, ,0,0,0,0,0,0,12473,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,59,766370520,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,12312,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12T14:24:11Z,161,0,0,0,0,0,13465084,1467,10319195,0,0,0,0,0,0,12737,0,0,0,0,0,0,0,552,13,0,228,1,7,6917,0,0,0,0,0, ,0,0,0,0,0,0,12737,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,54,305381040,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12583,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12T14:25:11Z,161,0,0,0,0,0,13517308,1467,10371419,0,0,0,0,0,0,12394,0,0,0,0,0,0,0,555,13,0,228,1,7,6627,0,0,0,0,0, ,0,0,0,0,0,0,12394,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,60,185656608,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12196,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12T14:26:11Z,161,0,0,0,0,0,13574004,1467,10428115,0,0,0,0,0,0,12722,0,0,0,0,0,0,0,559,13,0,228,1,7,6725,0,0,0,0,0, ,0,0,0,0,0,0,12722,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,69,629541400,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12477,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12T14:27:11Z,161,0,0,0,0,0,13628660,1467,10482771,0,0,0,0,0,0,13608,0,0,0,0,0,0,0,561,13,0,228,1,7,7228,0,0,0,0,0, ,0,0,0,0,0,0,13608,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,63,445799360,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13368,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12T14:28:11Z,161,0,0,0,0,0,13646556,1467,10500667,0,0,0,0,0,0,12128,0,0,0,0,0,0,0,561,13,0,227,1,7,6715,0,0,0,0,0, ,0,0,0,0,0,0,12125,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,54,315691424,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,11923,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12T14:29:11Z,161,0,0,0,0,0,13645428,1467,10499539,0,0,0,0,0,0,13298,0,0,0,0,0,0,0,561,13,0,224,1,7,7516,0,0,0,0,0, ,0,0,0,0,0,0,13289,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,77,766357440,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,13059,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12T14:30:11Z,161,0,0,0,0,0,13650140,1467,10504251,0,0,0,0,0,0,11759,0,0,0,0,0,0,0,561,13,0,223,1,7,6454,0,0,0,0,0, ,0,0,0,0,0,0,11754,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,73,511873816,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,11588,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12T14:31:11Z,161,0,0,0,0,0,13640820,1467,10494931,0,0,0,0,0,0,11484,0,0,0,0,0,0,0,561,12,0,220,1,7,6313,0,0,0,0,0, ,0,0,0,0,0,0,11480,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,58,600907216,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,11333,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12T14:32:11Z,161,0,0,0,0,0,13653324,1467,10507435,0,0,0,0,0,0,12109,0,0,0,0,0,0,0,563,12,0,219,1,7,6580,0,0,0,0,0, ,0,0,0,0,0,0,12104,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,51,743442464,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,11914,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12T14:33:11Z,161,0,0,0,0,0,13643628,1467,10497739,0,0,0,0,0,0,12832,0,0,0,0,0,0,0,562,12,0,216,1,7,7156,0,0,0,0,0, ,0,0,0,0,0,0,12822,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,73,787110448,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,12623,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12T14:34:12Z,161,0,0,0,0,0,13662780,1467,10516891,0,0,0,0,0,0,12121,0,0,0,0,0,0,0,563,12,0,216,1,7,6643,0,0,0,0,0, ,0,0,0,0,0,0,12120,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,71,845775648,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,11958,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12T14:35:12Z,161,0,0,0,0,0,13704620,1467,10558731,0,0,0,0,0,0,12791,0,0,0,0,0,0,0,566,12,0,216,1,7,6898,0,0,0,0,0, ,0,0,0,0,0,0,12791,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,91,388687648,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12618,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12T14:36:12Z,161,0,0,0,0,0,13739316,1467,10593427,0,0,0,0,0,0,12399,0,0,0,0,0,0,0,568,12,0,216,1,7,6817,0,0,0,0,0, ,0,0,0,0,0,0,12399,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,72,767502760,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12275,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12T14:37:12Z,161,0,0,0,0,0,13784316,1467,10638427,0,0,0,0,0,0,11395,0,0,0,0,0,0,0,573,12,0,216,1,7,6051,0,0,0,0,0, ,0,0,0,0,0,0,11395,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,31,72,367858632,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11219,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12T14:38:12Z,161,0,0,0,0,0,13848404,1467,10702515,0,0,0,0,0,0,11917,0,0,0,0,0,0,0,576,12,0,216,1,7,6114,0,0,0,0,0, ,0,0,0,0,0,0,11917,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,78,696452344,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11695,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12T14:39:12Z,161,0,0,0,0,0,13897756,1467,10751867,0,0,0,0,0,0,12505,0,0,0,0,0,0,0,578,12,0,216,1,7,6570,0,0,0,0,0, ,0,0,0,0,0,0,12505,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,82,439493928,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12294,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12T14:40:12Z,161,0,0,0,0,0,13920868,1467,10774979,0,0,0,0,0,0,11926,0,0,0,0,0,0,0,578,12,0,216,1,7,6516,0,0,0,0,0, ,0,0,0,0,0,0,11926,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,82,600652512,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11789,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12T14:41:12Z,161,0,0,0,0,0,13928916,1467,10783027,0,0,0,0,0,0,13311,0,0,0,0,0,0,0,578,12,0,214,1,7,7437,0,0,0,0,0, ,0,0,0,0,0,0,13305,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,76,591315352,17,0,0,0,0,0,0,0,0,0,0,0,0,2,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,13079,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12T14:42:12Z,161,0,0,0,0,0,13874748,1467,10728859,0,0,0,0,0,0,12364,0,0,0,0,0,0,0,575,12,0,210,1,7,7236,0,0,0,0,0, ,0,0,0,0,0,0,12350,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,61,595570536,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,12175,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12T14:43:12Z,161,0,0,0,0,0,13894444,1467,10748555,0,0,0,0,0,0,12139,0,0,0,0,0,0,0,576,12,0,209,1,7,6706,0,0,0,0,0, ,0,0,0,0,0,0,12136,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,65,401571984,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,11965,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12T14:44:12Z,161,0,0,0,0,0,13875204,1467,10729315,0,0,0,0,0,0,11865,0,0,0,0,0,0,0,576,12,0,207,1,7,6748,0,0,0,0,0, ,0,0,0,0,0,0,11858,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,61,418773144,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,11714,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12T14:45:12Z,161,0,0,0,0,0,13863788,1467,10717899,0,0,0,0,0,0,11759,0,0,0,0,0,0,0,576,12,0,205,1,7,6543,0,0,0,0,0, ,0,0,0,0,0,0,11751,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,68,1051566408,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,11605,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12T14:46:12Z,161,0,0,0,0,0,13909124,1467,10763235,0,0,0,0,0,0,11358,0,0,0,0,0,0,0,578,12,0,205,1,7,6025,0,0,0,0,0, ,0,0,0,0,0,0,11358,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,93,921478480,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11170,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12T14:47:12Z,161,0,0,0,0,0,13946636,1467,10800747,0,0,0,0,0,0,13362,0,0,0,0,0,0,0,579,12,0,204,1,7,7144,0,0,0,0,0, ,0,0,0,0,0,0,13359,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707742871284,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,37,77,229409992,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,13128,0,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
