URL,Size(Byte),Number of outlinks found,Content-type
https://www.latimes.com/bestcovery/best-hair-removal-products,81572,47,text/html
https://www.latimes.com/california/story/2023-03-11/column-brain-twisted-or-brain-washed-can-crossword-puzzles-and-word-games-sharpen-memory,357125,228,text/html
https://www.latimes.com/travel/story/2022-05-19/101-best-california-experiences-chris-reynolds,347284,226,text/html
https://www.latimes.com/travel/list/things-to-do-los-angeles-summer,567514,337,text/html
https://www.latimes.com/science/story/2022-04-21/how-travelers-can-stay-safer-when-mask-use-is-optional,358034,241,text/html
https://www.latimes.com/travel/story/2022-05-19/your-favorite-california-experiences,313120,221,text/html
https://www.latimes.com/travel/story/2022-05-19/los-angeles-times-tshirts-hats-california-collection,347099,223,text/html
https://www.latimes.com/travel/story/2022-05-27/best-california-experiences-californians,331910,227,text/html
https://www.latimes.com/travel/story/2022-05-19/top-10-california-experiences,399533,227,text/html
https://www.latimes.com/travel/list/free-cheap-things-to-do-in-california,627218,351,text/html
https://www.latimes.com/california101,1048576,621,text/html
https://www.latimes.com/travel/story/2022-05-20/download-checklist-101-best-california-experiences,316309,223,text/html
https://www.latimes.com/opinion/story/2021-02-02/covid-relief-bill-bipartisanship,325619,217,text/html
https://www.latimes.com/business/story/2023-03-09/while-gop-acts-and-democrats-cower-the-social-safety-net-has-been-shrinking-fast,375470,238,text/html
https://www.latimes.com/opinion/story/2023-03-09/debt-joe-biden-budget-medicare-social-security,357117,238,text/html
https://www.latimes.com/california/story/2023-03-02/millions-of-californians-see-catastrophic-end-of-covid-19-food-benefits-as-inflation-climbs,357800,233,text/html
https://www.latimes.com/homeless-housing/story/2020-11-04/liberal-california-defeated-rent-control-again-housing-crisis,344755,233,text/html
https://www.latimes.com/california/story/2023-12-24/medi-cal-will-soon-be-open-to-all-papers-or-no-papers-she-wants-her-neighbors-to-know,384543,254,text/html
https://www.latimes.com/california/story/2023-09-01/san-francisco-crosswalk-crash-child-killed-vision-zero-street-safety,382430,244,text/html
https://www.latimes.com/california/story/2021-08-13/recall-candidate-larry-elder-disclose-finances,339638,228,text/html
https://www.latimes.com/entertainment-arts/business/story/2021-05-05/icm-partners-pledged-gender-equity-but-women-say-they-were-mistreated,457455,239,text/html
https://www.latimes.com/california/story/2021-09-23/sheriff-alex-villanueva-secret-police,421078,242,text/html
https://www.latimes.com/california/story/2021-10-17/regulators-underestimated-california-oil-spill-scope,356313,234,text/html
https://www.latimes.com/california/story/2021-06-25/vigilantes-claimed-voter-fraud-a-thousand-false-leads-later-investigators-found-one-case,345778,220,text/html
https://www.latimes.com/california/story/2021-10-21/covid-era-learning-challenges-lausd-after-school-closures,403016,229,text/html
https://www.latimes.com/california/story/2021-12-07/2021-memorable-profiles,361389,223,text/html
https://www.latimes.com/california/story/2021-09-30/secret-usc-payout-involved-images-ex-dean-using-drugs,368353,225,text/html
https://www.latimes.com/california/story/2021-12-15/california-medical-board-doctor-patient-sexual-abuse-license-reinstate,508152,243,text/html
https://www.latimes.com/entertainment-arts/business/story/2021-10-31/rust-film-alec-baldwin-shooting-what-happened-that-day,520937,273,text/html
https://www.latimes.com/california/story/2021-07-14/california-medical-board-tools-address-doctor-malpractice,338281,228,text/html
https://www.latimes.com/entertainment-arts/tv/story/2021-11-03/real-housewives-beverly-hills-reunion-erika-jayne-tom-girardi-questions,408455,246,text/html
https://www.latimes.com/california/story/2021-12-08/2021-memorable-staff-stories,355482,220,text/html
https://www.latimes.com/california/story/2021-11-11/how-we-reported-the-story-on-freeway-displacements,336643,231,text/html
https://www.latimes.com/california/story/2021-04-23/california-national-guard-fighter-jet-election-coronavirus-protests,364314,233,text/html
https://www.latimes.com/environment/story/2021-10-10/californias-offshore-oil-rigs-decades-old-industry-resists-plugging-them,385481,245,text/html
https://www.latimes.com/california/story/2021-11-04/how-we-reported-la-sheriffs-bike-stops,337649,228,text/html
https://www.latimes.com/california/story/2021-12-08/torrance-police-traded-racist-homophobic-texts-it-could-jeopardize-hundreds-of-cases,395466,228,text/html
https://www.latimes.com/entertainment-arts/business/story/2021-01-24/cbs-television-stations-peter-dunn-racism-sexism,445374,247,text/html
https://www.latimes.com/sports/dodgers/story/2023-12-11/shohei-ohtani-dodgers-contract-deffered-money,344066,232,text/html
https://www.latimes.com/sports/lakers/story/2024-01-04/lakers-rui-hachimura-baseball-dreams-shohei-ohtani-dodgers,370225,219,text/html
https://www.latimes.com/about/reading-by-9/story/2023-09-14/pre-reading-activities-based-on-literacy-practices,286132,202,text/html
https://www.latimes.com/about/reading-by-9/story/2023-09-14/a-guide-to-early-learning,503276,306,text/html
https://www.latimes.com/about/reading-by-9/molly-wright-how-every-child-can-thrive-by-five-123,250939,190,text/html
https://www.latimes.com/about/reading-by-9/story/2023-09-14/pre-reading-skills,287271,202,text/html
https://www.latimes.com/about/reading-by-9/story/2023-09-14/welcome-a-letter-from-reading-by-9,288838,214,text/html
https://www.latimes.com/california/story/2022-03-18/california-cuts-state-water-project-allocation-to-5-percent,356421,234,text/html
https://www.latimes.com/homeless-housing/story/2022-05-31/does-california-have-enough-water-for-lots-of-new-homes-yes-experts-say,354130,237,text/html
https://www.latimes.com/california/story/2022-05-21/swimming-pools-avoid-most-drought-restrictions,366508,235,text/html
https://www.latimes.com/environment/story/2022-05-10/ladwp-orders-two-day-a-week-watering-restrictions-citywide,371936,235,text/html
https://www.latimes.com/environment/story/2022-04-27/parts-of-socal-face-full-outdoor-watering-ban-by-september,339308,226,text/html
https://www.latimes.com/environment/story/2022-05-23/newsom-urges-more-aggressive-water-conservation-amid-drought,344699,237,text/html
https://www.latimes.com/california/story/2022-06-01/from-boyle-heights-to-bel-air-its-going-to-be-a-summer-of-brown-grass-and-hard-choices,426904,226,text/html
https://www.latimes.com/environment/story/2022-04-28/southern-california-reacts-to-new-drought-restrictions,384338,238,text/html
https://www.latimes.com/environment/story/2022-05-24/trees-are-critical-city-infrastructure-keep-watering-them,345395,229,text/html
https://www.latimes.com/california/story/2022-05-24/california-bans-watering-of-non-functional-grass,342660,231,text/html
https://www.latimes.com/california/story/2022-02-24/minimal-water-allocations-for-the-central-valley-project,349059,227,text/html
https://www.latimes.com/lifestyle/story/2022-05-09/rebates-for-lawn-removal-in-los-angeles-and-tips-for-turf-maintenance-during-drought-water-restrictions,378912,246,text/html
https://www.latimes.com/environment/story/2023-09-07/california-conservation-rules-could-mean-new-water-cuts,372304,241,text/html
https://www.latimes.com/opinion/story/2023-08-13/editorial-drought-nonfunctional-grass,376781,241,text/html
https://www.latimes.com/california/story/2022-05-06/colorado-rivers-california-arizona-powell-mead-risks,360972,235,text/html
https://www.latimes.com/california/story/2023-07-31/los-angeles-dwp-loosens-watering-rules-to-three-days-a-week,349143,233,text/html
https://www.latimes.com/california/story/2022-05-29/california-drought-showers-ladwp-newsom-water-efficiency-restrictions,355290,233,text/html
https://www.latimes.com/california/story/2022-05-05/how-water-agencies-will-implement-new-water-restrictions,378543,238,text/html
https://www.latimes.com/california/story/2022-04-26/mwd-declares-water-emergency-and-restricts-outdoor-watering,372102,234,text/html
https://www.latimes.com/bestcovery/?00000170-840f-dcab-af7b-fc1f56800000-page=2,94205,58,text/html
https://www.latimes.com/bestcovery/?0000018d-3da9-df1c-a5ef-bfbbafd80000-page=2,93420,61,text/html
https://www.latimes.com/bestcovery/?0000016e-6649-d2e1-a3fe-76490a400000-page=2,90685,56,text/html
https://www.latimes.com/world-nation/story/2023-12-13/cop28-un-climate-talks-transition-away-fossil-fuels,360033,234,text/html
https://www.latimes.com/opinion/story/2024-02-01/climate-change-activism-mona-lisa-artwork,342649,245,text/html
https://www.latimes.com/food/newsletter/2023-07-08/la-fo-michelin-or-worlds-50-best-restaurants-which-is-relevant-tasting-notes,359918,239,text/html
https://www.latimes.com/delos/story/2023-12-18/latin-american-holiday-traditions-cuba-honduras-venezuela,377241,231,text/html
https://www.latimes.com/food/story/2023-09-16/peru-chef-virgilio-martinez-number-one-worlds-best-restaurant,426745,232,text/html
https://www.latimes.com/business/story/2023-12-01/blue-shield-cyberattack-data-breach,321356,219,text/html
https://www.latimes.com/california/story/2023-12-02/jewish-usc-professor-who-was-disciplined-over-hamas-comments-returns-to-campus,328374,218,text/html
https://www.latimes.com/california/story/2023-12-21/uc-faculty-launch-unprecedented-organizing-drive-to-aid-campus-supporters-of-palestinians,377665,243,text/html
https://www.latimes.com/socal/daily-pilot/news/story/2023-05-05/four-other-democratic-candidates-enter-race-for-ca-45,231288,103,text/html
https://www.latimes.com/socal/daily-pilot/news/story/2023-08-10/pais-camp-announces-suspension-of-congressional-campaign-then-reverses-course,223964,101,text/html
https://www.latimes.com/politics/story/2024-01-03/swing-voters-orange-county-middle-class-latinos-asians-republicans-democrats-congress,343053,228,text/html
https://www.latimes.com/california/story/2024-02-09/mariachis-tiny-home-boyle-heights,339223,219,text/html
https://www.latimes.com/subscriptions/newsletters.html?utm_source=email&utm_medium=em&utm_campaign=pnl21&utm_content=essential_california,36188,21,text/html
https://www.latimes.com/california/story/2024-02-07/helicopter-with-5-marines-goes-missing-during-flight-to-california,337049,224,text/html
https://www.latimes.com/recipe/tailgate-burger,400316,222,text/html
https://www.latimes.com/california/story/2020-01-26/kobe-bryants-daughter-gianna-wanted-to-follow-her-fathers-legacy-in-basketball-and-was-well-on-her-way,337626,223,text/html
https://www.latimes.com/california/story/2024-02-07/coroner-blunt-force-trauma-killed-boys-in-rebecca-grossman-trial,334279,219,text/html
https://www.latimes.com/entertainment-arts/awards/story/2022-05-31/the-women-of-abbott-elementary,379583,220,text/html
https://www.latimes.com/entertainment-arts/awards/story/2024-01-04/teachers-in-films-this-season-holdovers-american-fiction-dream-scenario,357699,224,text/html
https://www.latimes.com/entertainment-arts/tv/story/2022-07-12/emmy-nominations-2022-abbott-elementary-reactions,416406,250,text/html
https://www.latimes.com/entertainment-arts/tv/story/2022-09-21/abbott-elementary-cast-quinta-brunson-child-actors,375700,227,text/html
https://www.latimes.com/entertainment-arts/movies/story/2023-12-25/teachers-lounge-review-germany-leonie-benesch-ilker-catak,327049,220,text/html
https://www.latimes.com/entertainment-arts/awards/story/2023-06-06/the-men-of-abbott-elementary-find-their-depth,353159,227,text/html
https://www.latimes.com/entertainment-arts/business/story/2020-04-18/broadway-star-nick-cordero-to-have-leg-amputated-in-covid-19-complication,330307,225,text/html
https://www.latimes.com/entertainment-arts/story/2023-12-26/kamar-de-los-reyes-dead-one-life-to-live-call-of-duty-56,332870,225,text/html
https://www.latimes.com/california/story/2023-12-23/ryan-oneals-cause-of-death-revealed,318329,217,text/html
https://www.latimes.com/entertainment-arts/story/2020-04-28/nick-cordero-health-coronavirus-waitress-rock-of-ages,328934,228,text/html
https://www.latimes.com/entertainment-arts/story/2020-05-13/coronavirus-nick-cordero-awake-amanda-kloots-instagram,336469,225,text/html
https://www.latimes.com/entertainment-arts/tv/story/2020-04-30/coronavirus-nick-cordero-amanda-kloots-interview-cbs-this-morning,351246,233,text/html
https://www.latimes.com/entertainment/la-xpm-2011-feb-15-la-et-rockofages-returns-20110215-story.html,325431,212,text/html
https://www.latimes.com/entertainment-arts/story/2023-12-19/actor-kate-micucci-says-shes-cancer-free-i-dont-need-to-do-any-other-treatment,329214,222,text/html
https://www.latimes.com/rikv4s3ubj8-123,248619,188,text/html
https://www.latimes.com/entertainment-arts/story/2020-07-02/nick-cordero-amanda-kloots-coronavirus-interview-cbs,328365,224,text/html
https://www.latimes.com/entertainment-arts/story/2020-01-15/rock-of-ages-hollywood-bourbon-room,360131,232,text/html
https://www.latimes.com/business/la-fi-hy-vw-sg-20150922-storygallery.html,526761,304,text/html
https://www.latimes.com/opinion/letters-to-the-editor/story/2024-01-24/45-dollars-for-a-bottle-to-hold-water-we-are-being-scammed,321411,216,text/html
https://www.latimes.com/california/story/2023-04-11/heather-hutt-will-stay-on-the-city-council-through-december-2024,343640,225,text/html
https://www.latimes.com/business/la-fi-himi-vasquez-20171020-htmlstory.html,303094,212,text/html
https://www.latimes.com/california/story/2023-08-28/ridley-thomas-sentencing,363437,228,text/html
https://www.latimes.com/business/story/2023-08-30/socals-whamo-at-75-looks-beyond-the-frisbee-and-hula-hoop,400063,226,text/html
https://www.latimes.com/food/story/2023-06-21/jon-vinnys-service-fee-lawsuit-former-servers-gratuity-restaurant-los-angeles,421609,230,text/html
https://www.latimes.com/food/story/2023-05-17/horses-chef-kittens-killing-restaurant-wife-hollywood-divorce-filing,347232,227,text/html
https://www.latimes.com/food/story/2023-05-16/la-fo-city-investigating-la-restaurants-for-service-fees-workers,367038,230,text/html
https://www.latimes.com/california/story/2024-01-10/la-me-matthew-kenney-lawsuits,439617,233,text/html
https://www.latimes.com/food/story/2023-09-21/nobu-malibu-sexual-assault-second-hostess-lawsuit,332454,218,text/html
https://www.latimes.com/california/story/2021-11-05/los-angeles-city-councilwoman-nithya-raman-could-lose-big-part-of-her-district,337311,222,text/html
https://www.latimes.com/california/story/2022-10-09/city-council-leaked-audio-nury-martinez-kevin-de-leon-gil-cedillo,434163,255,text/html
https://www.latimes.com/california/story/2023-08-23/lapd-union-contract-is-approved-by-the-city-council,343149,219,text/html
